Project_ID,Description,Type,Location,Site_Conditions,Square_Footage,Floors,Units,Foundation,Framing,Exterior_Finish,Roofing,HVAC,Plumbing,Electrical,Fire_Protection,Permitting_Fees,cost_estimation
693,Projet Renovation,Industrial,"kazan, Russia",5,83627,4,58,Basement,Steel,Stucco,Shingles,central system gaz,PVC_Pipe,115,False,4088.2,82500
694,Projet Renovation,Industrial,"Ekaterinburg, Russia",3,90879,10,96,Basement,Wood,Siding,Metal,central system gaz,Braided_Pipe,689,True,988.41,138000
695,Projet Renovation,Industrial,"Tambov, Russia",10,44292,9,20,Crawlspace,Wood,Brick,Shingles,central system electric,PVC_Pipe,310,True,4132.15,71000
696,Projet Renovation,Residential,"kazan, Russia",10,65670,2,62,Slab,Steel,Brick,Metal,central system gaz,Rigid_Copper_Pipe,569,True,3237.64,87500
697,Projet New building,Residential,"Moscow, Russia",10,4733,1,91,Basement,Wood,Stucco,Shingles,central system gaz,PEX_Pipe,350,False,4804.82,115500
698,Projet New building,Commercial,"kazan, Russia",10,95623,7,42,Basement,Concrete,Brick,Tiles,central system electric,Flexi_Pipe,781,False,964.22,82700
699,Projet New building,Industrial,"kazan, Russia",3,38918,4,95,Crawlspace,Steel,Brick,Metal,central system gaz,Rigid_Copper_Pipe,186,False,675.51,120500
700,Projet New building,Commercial,"kazan, Russia",8,48146,9,97,Basement,Wood,Siding,Tiles,central system electric,PVC_Pipe,116,False,1386.56,143500
701,Projet New building,Residential,"Saint-peterburg, Russia",10,39614,6,14,Slab,Concrete,Stucco,Tiles,central system gaz,Braided_Pipe,750,True,1118.82,50200
702,Projet New building,Commercial,"Tambov, Russia",5,37250,7,26,Crawlspace,Wood,Brick,Tiles,central system electric,Braided_Pipe,889,True,2163.93,61000
703,Projet New building,Commercial,"Ekaterinburg, Russia",4,89332,8,20,Slab,Steel,Stucco,Shingles,central system gaz,Flexi_Pipe,466,False,1944.1,56000
704,Projet Renovation,Commercial,"Ekaterinburg, Russia",1,14991,9,62,Crawlspace,Steel,Brick,Shingles,central system gaz,Flexi_Pipe,871,True,2993.43,104000
705,Projet New building,Residential,"Ekaterinburg, Russia",1,51547,7,65,Slab,Steel,Stucco,Metal,central system electric,ABS_Pipe,937,False,1680.88,96500
706,Projet New building,Industrial,"Ekaterinburg, Russia",1,79459,7,50,Crawlspace,Concrete,Brick,Metal,central system gaz,Braided_Pipe,718,False,4329.4,84700
707,Projet New building,Commercial,"Moscow, Russia",10,2972,2,98,Crawlspace,Concrete,Brick,Tiles,central system gaz,Braided_Pipe,808,False,1070.7,125200
708,Projet Renovation,Residential,"kazan, Russia",10,14436,10,15,Basement,Steel,Stucco,Metal,central system gaz,Flexi_Pipe,728,True,2994.28,64000
709,Projet Renovation,Residential,"Ekaterinburg, Russia",10,1048,1,63,Crawlspace,Steel,Brick,Metal,central system electric,Braided_Pipe,603,False,4862.47,87500
710,Projet Renovation,Residential,"Saint-peterburg, Russia",7,36398,10,83,Slab,Steel,Stucco,Tiles,central system electric,Flexi_Pipe,456,False,1123.56,131000
711,Projet New building,Residential,"Tambov, Russia",7,73107,6,94,Crawlspace,Wood,Stucco,Shingles,central system electric,Flexi_Pipe,969,True,1056.86,135000
712,Projet New building,Residential,"Saint-peterburg, Russia",3,25903,2,19,Basement,Wood,Siding,Tiles,central system electric,PVC_Pipe,554,True,3746.34,36500
713,Projet Renovation,Industrial,"Ekaterinburg, Russia",7,95963,8,34,Basement,Wood,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,561,False,3733.04,79500
714,Projet New building,Residential,"Ekaterinburg, Russia",9,9867,4,23,Basement,Steel,Siding,Shingles,central system electric,PVC_Pipe,353,True,3040.43,55500
715,Projet New building,Commercial,"Moscow, Russia",5,46596,6,72,Crawlspace,Steel,Stucco,Metal,central system gaz,PVC_Pipe,966,False,4863.27,102500
716,Projet New building,Industrial,"kazan, Russia",9,59224,5,33,Basement,Concrete,Brick,Shingles,central system gaz,PEX_Pipe,102,False,2420.18,69700
717,Projet New building,Industrial,"Moscow, Russia",1,18174,1,62,Crawlspace,Concrete,Brick,Tiles,central system electric,Braided_Pipe,137,True,3644.26,78200
718,Projet Renovation,Industrial,"Moscow, Russia",6,12578,2,78,Slab,Wood,Stucco,Shingles,central system gaz,Flexi_Pipe,451,True,4945.93,105000
719,Projet New building,Commercial,"Moscow, Russia",3,72221,5,71,Slab,Steel,Brick,Metal,central system electric,Rigid_Copper_Pipe,523,False,4830.88,97500
720,Projet New building,Residential,"kazan, Russia",3,18780,8,13,Slab,Steel,Stucco,Tiles,central system gaz,Braided_Pipe,981,False,2246.74,47000
721,Projet Renovation,Residential,"Moscow, Russia",7,40747,6,12,Slab,Wood,Stucco,Metal,central system gaz,Braided_Pipe,246,True,883.95,49500
722,Projet Renovation,Residential,"kazan, Russia",8,33518,7,5,Slab,Concrete,Brick,Metal,central system electric,PVC_Pipe,640,True,1064.94,45700
723,Projet New building,Commercial,"kazan, Russia",8,77394,1,82,Slab,Steel,Brick,Tiles,central system electric,Flexi_Pipe,610,True,4901.42,104000
724,Projet Renovation,Industrial,"kazan, Russia",5,2845,8,43,Basement,Wood,Brick,Metal,central system electric,Braided_Pipe,826,True,2408.65,80000
725,Projet New building,Commercial,"Saint-peterburg, Russia",6,91338,9,44,Basement,Concrete,Brick,Shingles,central system gaz,Flexi_Pipe,665,True,4235.96,92700
726,Projet New building,Commercial,"Tambov, Russia",8,11516,2,94,Crawlspace,Steel,Siding,Shingles,central system electric,Flexi_Pipe,539,False,1259.06,122000
727,Projet New building,Commercial,"Tambov, Russia",8,57634,1,59,Crawlspace,Concrete,Stucco,Metal,central system gaz,Rigid_Copper_Pipe,720,True,849.87,82700
728,Projet New building,Commercial,"kazan, Russia",1,16050,8,94,Basement,Wood,Brick,Tiles,central system gaz,Flexi_Pipe,245,False,2830.14,130500
729,Projet Renovation,Residential,"kazan, Russia",1,6593,4,57,Basement,Steel,Brick,Shingles,central system gaz,ABS_Pipe,691,False,4163.15,82500
730,Projet Renovation,Commercial,"Moscow, Russia",8,43027,4,13,Crawlspace,Wood,Brick,Metal,central system electric,ABS_Pipe,239,False,2847.51,47500
731,Projet New building,Commercial,"kazan, Russia",7,83421,6,21,Slab,Steel,Stucco,Metal,central system gaz,Flexi_Pipe,353,False,4851.11,57500
732,Projet New building,Commercial,"Ekaterinburg, Russia",9,24319,4,88,Basement,Concrete,Siding,Metal,central system electric,Rigid_Copper_Pipe,965,False,394.83,119200
733,Projet Renovation,Residential,"kazan, Russia",8,6822,3,89,Basement,Wood,Stucco,Shingles,central system gaz,ABS_Pipe,689,True,4947.76,119500
734,Projet New building,Industrial,"kazan, Russia",6,66731,9,83,Crawlspace,Steel,Brick,Metal,central system electric,Braided_Pipe,384,False,2047.16,131500
735,Projet New building,Industrial,"Tambov, Russia",5,89644,3,57,Slab,Concrete,Brick,Metal,central system gaz,Flexi_Pipe,601,True,1561.18,77700
736,Projet New building,Residential,"Saint-peterburg, Russia",4,96864,6,45,Slab,Steel,Siding,Shingles,central system gaz,Rigid_Copper_Pipe,710,False,2210.88,75000
737,Projet Renovation,Industrial,"Ekaterinburg, Russia",4,21309,2,73,Slab,Concrete,Brick,Metal,central system gaz,PVC_Pipe,265,False,2807.87,90700
738,Projet New building,Industrial,"Tambov, Russia",9,34010,7,57,Crawlspace,Steel,Brick,Shingles,central system gaz,PEX_Pipe,727,False,1431.41,101000
739,Projet New building,Industrial,"Tambov, Russia",4,91877,10,49,Slab,Steel,Stucco,Metal,central system electric,Braided_Pipe,493,True,4077.6,89500
740,Projet New building,Industrial,"kazan, Russia",3,68700,2,83,Slab,Steel,Brick,Metal,central system electric,Braided_Pipe,859,False,4414.18,100500
741,Projet New building,Residential,"Tambov, Russia",9,1531,2,46,Slab,Steel,Stucco,Shingles,central system gaz,PEX_Pipe,888,False,4703.06,72000
742,Projet New building,Residential,"Saint-peterburg, Russia",4,16340,7,83,Slab,Wood,Siding,Metal,central system gaz,Rigid_Copper_Pipe,984,False,4496.56,115500
743,Projet New building,Industrial,"Tambov, Russia",7,45665,3,99,Crawlspace,Concrete,Stucco,Shingles,central system electric,PVC_Pipe,193,False,3534.54,130200
744,Projet Renovation,Industrial,"Moscow, Russia",7,14085,6,43,Basement,Concrete,Stucco,Shingles,central system gaz,Rigid_Copper_Pipe,686,False,4673.02,81700
745,Projet New building,Commercial,"Moscow, Russia",3,81697,10,10,Crawlspace,Concrete,Siding,Shingles,central system electric,ABS_Pipe,379,True,1189.98,54200
746,Projet New building,Residential,"Tambov, Russia",6,22883,5,94,Slab,Wood,Siding,Tiles,central system electric,PEX_Pipe,590,False,3939.54,128000
747,Projet New building,Residential,"Tambov, Russia",7,50916,2,97,Basement,Steel,Siding,Metal,central system gaz,Flexi_Pipe,344,False,2469.34,122000
748,Projet Renovation,Commercial,"Tambov, Russia",4,7021,9,53,Crawlspace,Concrete,Brick,Tiles,central system gaz,ABS_Pipe,803,False,2447.58,93200
749,Projet New building,Commercial,"Ekaterinburg, Russia",9,40147,4,66,Crawlspace,Wood,Siding,Metal,central system gaz,Flexi_Pipe,735,True,3561.73,99500
750,Projet New building,Industrial,"Saint-peterburg, Russia",8,78875,4,7,Crawlspace,Wood,Siding,Tiles,central system gaz,Flexi_Pipe,858,False,2972.92,40000
751,Projet Renovation,Industrial,"Tambov, Russia",4,5436,10,30,Basement,Wood,Brick,Metal,central system gaz,Braided_Pipe,996,True,1926.46,73000
752,Projet Renovation,Commercial,"Saint-peterburg, Russia",9,52297,7,14,Basement,Concrete,Stucco,Tiles,central system electric,PVC_Pipe,644,False,1196.17,53700
753,Projet Renovation,Residential,"Moscow, Russia",5,11235,3,23,Slab,Concrete,Brick,Shingles,central system electric,ABS_Pipe,721,False,547.76,45200
754,Projet New building,Industrial,"Tambov, Russia",7,31801,2,55,Crawlspace,Wood,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,850,True,881.77,83000
755,Projet New building,Commercial,"kazan, Russia",2,26733,1,79,Slab,Concrete,Brick,Metal,central system electric,Flexi_Pipe,788,True,4666.51,93700
756,Projet Renovation,Industrial,"Moscow, Russia",5,59445,3,28,Crawlspace,Concrete,Stucco,Shingles,central system electric,Rigid_Copper_Pipe,169,True,670.97,51200
757,Projet New building,Commercial,"Tambov, Russia",5,47225,10,49,Slab,Steel,Siding,Tiles,central system gaz,Flexi_Pipe,171,True,204.86,89000
758,Projet New building,Industrial,"Tambov, Russia",10,22232,7,77,Crawlspace,Concrete,Stucco,Tiles,central system electric,ABS_Pipe,268,True,2835.25,118200
759,Projet Renovation,Commercial,"Moscow, Russia",8,52469,7,56,Crawlspace,Concrete,Siding,Tiles,central system electric,Flexi_Pipe,994,False,2140.01,97200
760,Projet Renovation,Commercial,"Moscow, Russia",1,5879,1,93,Slab,Concrete,Brick,Shingles,central system electric,Rigid_Copper_Pipe,777,True,1643.27,109200
761,Projet New building,Industrial,"Ekaterinburg, Russia",4,12424,4,43,Slab,Wood,Brick,Tiles,central system electric,Flexi_Pipe,156,False,1476.28,67000
762,Projet Renovation,Residential,"Moscow, Russia",8,82574,1,62,Crawlspace,Concrete,Stucco,Metal,central system gaz,PVC_Pipe,1000,False,1495.48,85700
763,Projet Renovation,Industrial,"Ekaterinburg, Russia",1,77091,6,28,Crawlspace,Steel,Stucco,Shingles,central system electric,Rigid_Copper_Pipe,444,True,2874.14,60000
764,Projet Renovation,Residential,"Moscow, Russia",3,49220,4,73,Basement,Wood,Siding,Tiles,central system electric,PVC_Pipe,282,False,853.68,96500
765,Projet Renovation,Industrial,"Tambov, Russia",2,90408,8,64,Slab,Wood,Brick,Metal,central system gaz,Braided_Pipe,506,False,942.27,100500
766,Projet New building,Industrial,"Saint-peterburg, Russia",4,72260,5,26,Slab,Wood,Stucco,Tiles,central system electric,PEX_Pipe,125,False,3940.01,52000
767,Projet Renovation,Commercial,"Moscow, Russia",8,88768,9,13,Crawlspace,Concrete,Siding,Shingles,central system electric,Braided_Pipe,783,True,1105.64,62200
768,Projet New building,Residential,"Moscow, Russia",3,97001,3,12,Slab,Wood,Stucco,Tiles,central system gaz,ABS_Pipe,549,False,917.89,32000
769,Projet Renovation,Residential,"kazan, Russia",5,40090,5,92,Slab,Wood,Brick,Metal,central system electric,PEX_Pipe,710,True,4955.25,119500
770,Projet Renovation,Residential,"Moscow, Russia",5,49005,3,74,Slab,Wood,Siding,Metal,central system gaz,Braided_Pipe,685,False,2943.06,94500
771,Projet New building,Commercial,"Saint-peterburg, Russia",10,56094,5,86,Crawlspace,Concrete,Brick,Tiles,central system gaz,PVC_Pipe,792,False,3366.84,122200
772,Projet Renovation,Residential,"Saint-peterburg, Russia",7,27737,6,85,Slab,Steel,Brick,Metal,central system electric,ABS_Pipe,517,True,3893.26,122500
773,Projet Renovation,Industrial,"Ekaterinburg, Russia",6,15536,7,77,Basement,Wood,Brick,Tiles,central system gaz,PEX_Pipe,848,False,609.36,118500
774,Projet New building,Residential,"Saint-peterburg, Russia",8,66114,4,71,Basement,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,329,False,2291.02,103000
775,Projet New building,Commercial,"Ekaterinburg, Russia",4,65305,10,80,Crawlspace,Wood,Brick,Tiles,central system electric,ABS_Pipe,326,False,1702.43,124000
776,Projet Renovation,Industrial,"Moscow, Russia",1,10545,10,7,Basement,Steel,Stucco,Metal,central system gaz,PEX_Pipe,173,True,1776.49,48000
777,Projet New building,Residential,"kazan, Russia",7,74531,1,48,Basement,Wood,Brick,Tiles,central system electric,Rigid_Copper_Pipe,270,True,4230.27,71500
778,Projet Renovation,Commercial,"Saint-peterburg, Russia",10,77620,5,95,Basement,Steel,Stucco,Metal,central system gaz,ABS_Pipe,503,True,770.66,129000
779,Projet Renovation,Industrial,"kazan, Russia",9,64102,2,97,Basement,Wood,Stucco,Shingles,central system electric,Braided_Pipe,428,True,2196.07,124500
780,Projet Renovation,Commercial,"Moscow, Russia",5,92006,8,60,Basement,Wood,Brick,Shingles,central system electric,Flexi_Pipe,197,False,3397.75,98500
781,Projet Renovation,Industrial,"Moscow, Russia",5,65539,7,2,Slab,Concrete,Brick,Tiles,central system gaz,PEX_Pipe,757,False,115.53,34200
782,Projet Renovation,Commercial,"kazan, Russia",6,6467,2,69,Crawlspace,Steel,Stucco,Shingles,central system electric,ABS_Pipe,453,False,4644.02,97000
783,Projet Renovation,Residential,"Moscow, Russia",9,44251,2,48,Crawlspace,Concrete,Brick,Metal,central system gaz,Rigid_Copper_Pipe,901,True,1863.41,75700
784,Projet New building,Residential,"Tambov, Russia",4,77374,5,92,Basement,Wood,Brick,Shingles,central system gaz,Rigid_Copper_Pipe,546,False,4600.13,121500
785,Projet New building,Commercial,"Moscow, Russia",2,13047,9,35,Basement,Wood,Stucco,Shingles,central system electric,PEX_Pipe,991,False,2898.7,75500
786,Projet Renovation,Commercial,"Ekaterinburg, Russia",4,18245,3,64,Crawlspace,Steel,Brick,Tiles,central system gaz,Braided_Pipe,456,True,1478.26,86000
787,Projet Renovation,Industrial,"Ekaterinburg, Russia",5,11541,3,12,Basement,Steel,Siding,Metal,central system electric,Flexi_Pipe,922,False,192.18,32000
788,Projet New building,Residential,"Saint-peterburg, Russia",2,95700,8,9,Crawlspace,Concrete,Siding,Tiles,central system gaz,PVC_Pipe,336,False,2116.84,45200
789,Projet Renovation,Residential,"Ekaterinburg, Russia",5,29462,9,62,Basement,Steel,Siding,Metal,central system gaz,PEX_Pipe,194,True,3976.65,100000
790,Projet Renovation,Industrial,"Saint-peterburg, Russia",8,22782,4,1,Basement,Wood,Stucco,Shingles,central system electric,PVC_Pipe,795,True,4000.34,34500
791,Projet Renovation,Residential,"Moscow, Russia",9,78977,8,41,Basement,Steel,Siding,Tiles,central system gaz,Braided_Pipe,140,True,4908.47,83500
792,Projet Renovation,Residential,"Saint-peterburg, Russia",3,60362,8,5,Basement,Wood,Siding,Tiles,central system gaz,PVC_Pipe,140,False,4154.45,40500
793,Projet New building,Commercial,"Tambov, Russia",3,91707,7,10,Slab,Concrete,Stucco,Tiles,central system electric,PEX_Pipe,154,True,4368.0,41200
794,Projet New building,Residential,"kazan, Russia",2,24069,4,20,Crawlspace,Concrete,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,269,True,679.44,45200
795,Projet Renovation,Residential,"Ekaterinburg, Russia",4,37282,6,36,Basement,Steel,Stucco,Tiles,central system electric,Braided_Pipe,444,True,4379.51,64500
796,Projet Renovation,Residential,"Saint-peterburg, Russia",10,72715,7,31,Basement,Wood,Stucco,Metal,central system gaz,PEX_Pipe,294,False,3283.43,72000
797,Projet New building,Residential,"Tambov, Russia",9,50026,7,98,Crawlspace,Concrete,Siding,Metal,central system gaz,PVC_Pipe,953,False,1295.47,139700
798,Projet New building,Commercial,"kazan, Russia",4,43291,4,40,Basement,Concrete,Stucco,Metal,central system electric,Flexi_Pipe,108,True,702.66,63200
799,Projet New building,Industrial,"kazan, Russia",4,96572,10,1,Slab,Steel,Brick,Tiles,central system electric,Rigid_Copper_Pipe,907,False,4197.26,42000
800,Projet Renovation,Industrial,"Tambov, Russia",7,94344,9,22,Crawlspace,Concrete,Stucco,Metal,central system gaz,Rigid_Copper_Pipe,785,False,1307.55,69700
801,Projet Renovation,Industrial,"kazan, Russia",3,39985,6,39,Basement,Wood,Brick,Metal,central system electric,Flexi_Pipe,466,True,1001.94,70000
802,Projet New building,Residential,"Moscow, Russia",8,94477,6,20,Slab,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,545,True,1084.83,57500
803,Projet New building,Commercial,"Saint-peterburg, Russia",7,8366,10,68,Crawlspace,Concrete,Siding,Tiles,central system electric,PEX_Pipe,124,False,125.47,118200
804,Projet Renovation,Commercial,"kazan, Russia",5,45768,5,95,Crawlspace,Concrete,Siding,Shingles,central system gaz,ABS_Pipe,879,True,1545.17,124200
805,Projet New building,Commercial,"kazan, Russia",7,29042,5,88,Basement,Wood,Stucco,Tiles,central system gaz,ABS_Pipe,223,True,3609.05,122500
806,Projet New building,Commercial,"Saint-peterburg, Russia",7,87729,1,94,Slab,Concrete,Brick,Tiles,central system electric,Braided_Pipe,185,False,2917.65,116200
807,Projet New building,Commercial,"Moscow, Russia",10,15157,2,19,Crawlspace,Steel,Siding,Tiles,central system gaz,ABS_Pipe,304,False,1110.38,45000
808,Projet New building,Industrial,"Ekaterinburg, Russia",5,3878,2,36,Crawlspace,Concrete,Brick,Shingles,central system electric,PEX_Pipe,995,True,3868.41,57200
809,Projet New building,Residential,"Tambov, Russia",4,58248,3,42,Slab,Wood,Stucco,Tiles,central system gaz,PEX_Pipe,382,True,4007.13,62000
810,Projet New building,Industrial,"Moscow, Russia",10,5761,2,81,Basement,Wood,Siding,Tiles,central system gaz,Flexi_Pipe,523,True,1554.89,106500
811,Projet New building,Industrial,"Moscow, Russia",3,75628,3,24,Slab,Wood,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,242,True,3508.47,44000
812,Projet New building,Residential,"Moscow, Russia",7,24689,7,92,Basement,Wood,Stucco,Metal,central system electric,PVC_Pipe,920,True,376.35,133000
813,Projet New building,Commercial,"Ekaterinburg, Russia",2,11082,9,53,Basement,Wood,Siding,Tiles,central system gaz,Braided_Pipe,439,False,4981.64,91500
814,Projet Renovation,Residential,"Saint-peterburg, Russia",1,56183,1,96,Slab,Wood,Stucco,Tiles,central system electric,ABS_Pipe,597,False,937.81,110000
815,Projet New building,Residential,"Ekaterinburg, Russia",3,37113,5,69,Basement,Steel,Brick,Shingles,central system electric,Rigid_Copper_Pipe,334,False,2819.07,97500
816,Projet Renovation,Industrial,"Ekaterinburg, Russia",8,36121,8,43,Crawlspace,Concrete,Siding,Tiles,central system electric,Rigid_Copper_Pipe,948,True,4778.11,87200
817,Projet Renovation,Commercial,"Moscow, Russia",2,71561,8,26,Slab,Concrete,Siding,Tiles,central system electric,PVC_Pipe,556,True,3583.21,60200
818,Projet Renovation,Commercial,"Tambov, Russia",2,83726,4,39,Basement,Steel,Siding,Shingles,central system gaz,PVC_Pipe,541,True,3107.74,63500
819,Projet Renovation,Residential,"Saint-peterburg, Russia",5,51827,4,72,Basement,Wood,Siding,Tiles,central system electric,Rigid_Copper_Pipe,475,True,1927.61,95500
820,Projet New building,Residential,"Moscow, Russia",6,26545,4,36,Crawlspace,Wood,Siding,Shingles,central system electric,Rigid_Copper_Pipe,700,True,3793.48,71000
821,Projet New building,Residential,"Saint-peterburg, Russia",1,22553,8,32,Crawlspace,Concrete,Siding,Shingles,central system electric,Flexi_Pipe,284,False,2923.33,70200
822,Projet Renovation,Industrial,"kazan, Russia",4,72531,3,73,Slab,Concrete,Stucco,Shingles,central system electric,Rigid_Copper_Pipe,315,False,4980.51,94200
823,Projet New building,Industrial,"Moscow, Russia",7,81661,3,53,Crawlspace,Concrete,Siding,Metal,central system gaz,PEX_Pipe,117,True,1119.77,82700
824,Projet New building,Commercial,"Tambov, Russia",4,15614,6,12,Slab,Wood,Brick,Shingles,central system gaz,Braided_Pipe,887,True,802.2,44000
825,Projet New building,Residential,"Ekaterinburg, Russia",10,28653,5,1,Slab,Wood,Siding,Tiles,central system electric,PEX_Pipe,340,False,4653.71,35000
826,Projet Renovation,Residential,"Tambov, Russia",1,84898,8,32,Crawlspace,Concrete,Brick,Shingles,central system gaz,Braided_Pipe,837,True,4466.51,71200
827,Projet Renovation,Residential,"Saint-peterburg, Russia",7,3568,7,69,Basement,Steel,Stucco,Shingles,central system electric,PVC_Pipe,720,False,3212.08,110500
828,Projet Renovation,Industrial,"Ekaterinburg, Russia",4,98548,8,4,Crawlspace,Wood,Brick,Shingles,central system electric,Braided_Pipe,338,True,1268.83,44000
829,Projet Renovation,Commercial,"Saint-peterburg, Russia",2,2264,2,13,Slab,Steel,Stucco,Tiles,central system gaz,Flexi_Pipe,455,False,2904.33,29000
830,Projet New building,Residential,"Moscow, Russia",2,51367,9,72,Slab,Wood,Stucco,Tiles,central system gaz,Braided_Pipe,334,False,868.16,110000
831,Projet New building,Industrial,"Ekaterinburg, Russia",5,32169,2,30,Slab,Wood,Stucco,Metal,central system gaz,Rigid_Copper_Pipe,113,True,3571.87,47500
832,Projet Renovation,Commercial,"Moscow, Russia",6,31819,7,91,Crawlspace,Wood,Siding,Tiles,central system gaz,ABS_Pipe,961,False,2894.52,133000
833,Projet New building,Residential,"Saint-peterburg, Russia",1,43178,4,64,Basement,Steel,Brick,Tiles,central system gaz,ABS_Pipe,584,False,2119.27,87500
834,Projet Renovation,Residential,"kazan, Russia",3,93852,7,45,Slab,Wood,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,825,True,3324.24,77000
835,Projet New building,Residential,"kazan, Russia",8,20905,2,54,Crawlspace,Steel,Siding,Tiles,central system gaz,PEX_Pipe,965,False,1466.77,80000
836,Projet Renovation,Commercial,"Tambov, Russia",4,42579,3,22,Basement,Steel,Brick,Shingles,central system electric,Flexi_Pipe,660,False,3459.87,44500
837,Projet Renovation,Residential,"Tambov, Russia",3,14143,10,91,Crawlspace,Steel,Stucco,Metal,central system gaz,PVC_Pipe,977,False,1541.4,133500
838,Projet Renovation,Industrial,"Saint-peterburg, Russia",5,77846,2,64,Basement,Steel,Stucco,Shingles,central system electric,Flexi_Pipe,541,True,4802.34,82500
839,Projet New building,Commercial,"Ekaterinburg, Russia",10,68892,7,65,Basement,Concrete,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,279,False,1541.5,104700
840,Projet New building,Commercial,"Moscow, Russia",1,13579,5,63,Slab,Steel,Brick,Metal,central system electric,Flexi_Pipe,682,False,2352.63,89500
841,Projet New building,Residential,"Saint-peterburg, Russia",9,30904,2,66,Crawlspace,Wood,Stucco,Shingles,central system gaz,PVC_Pipe,745,True,1864.66,95000
842,Projet Renovation,Industrial,"Tambov, Russia",2,51728,8,61,Slab,Wood,Siding,Metal,central system electric,Rigid_Copper_Pipe,545,True,3222.55,96500
843,Projet Renovation,Commercial,"Saint-peterburg, Russia",5,50478,10,11,Crawlspace,Steel,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,656,False,1978.61,54000
844,Projet New building,Industrial,"Ekaterinburg, Russia",2,47403,1,16,Crawlspace,Concrete,Brick,Metal,central system electric,PVC_Pipe,258,False,3895.81,32700
845,Projet New building,Residential,"Saint-peterburg, Russia",9,29078,6,24,Crawlspace,Concrete,Stucco,Metal,central system electric,ABS_Pipe,455,True,502.2,62700
846,Projet Renovation,Commercial,"Saint-peterburg, Russia",7,85513,9,81,Crawlspace,Concrete,Brick,Shingles,central system electric,PVC_Pipe,581,False,1053.97,131200
847,Projet New building,Industrial,"Tambov, Russia",2,12683,6,50,Slab,Wood,Siding,Shingles,central system gaz,Braided_Pipe,379,False,1493.17,81000
848,Projet New building,Commercial,"Tambov, Russia",4,66466,6,48,Basement,Concrete,Brick,Shingles,central system gaz,Braided_Pipe,391,False,4395.93,79700
849,Projet Renovation,Commercial,"Ekaterinburg, Russia",9,29139,1,55,Slab,Steel,Stucco,Metal,central system gaz,PEX_Pipe,480,True,4446.3,76500
850,Projet New building,Industrial,"kazan, Russia",4,83778,3,92,Crawlspace,Steel,Siding,Shingles,central system electric,Braided_Pipe,994,False,1736.09,115000
851,Projet New building,Commercial,"Ekaterinburg, Russia",2,71752,10,17,Crawlspace,Steel,Siding,Tiles,central system gaz,ABS_Pipe,880,False,438.62,59000
852,Projet New building,Industrial,"Saint-peterburg, Russia",6,87259,7,26,Basement,Wood,Stucco,Metal,central system gaz,ABS_Pipe,879,False,3735.36,67000
853,Projet New building,Industrial,"Ekaterinburg, Russia",5,49932,4,73,Crawlspace,Steel,Brick,Metal,central system gaz,Braided_Pipe,892,True,330.52,98500
854,Projet Renovation,Residential,"Saint-peterburg, Russia",1,59745,5,39,Basement,Steel,Siding,Tiles,central system gaz,PVC_Pipe,387,True,4700.13,64500
855,Projet Renovation,Commercial,"kazan, Russia",4,94464,6,57,Slab,Wood,Brick,Metal,central system electric,Rigid_Copper_Pipe,917,False,2178.4,87500
856,Projet Renovation,Commercial,"Saint-peterburg, Russia",9,68439,2,74,Crawlspace,Steel,Stucco,Shingles,central system electric,Braided_Pipe,202,True,2822.93,102000
857,Projet New building,Residential,"Ekaterinburg, Russia",3,71665,9,52,Slab,Steel,Brick,Shingles,central system gaz,ABS_Pipe,414,False,1606.01,92000
858,Projet New building,Commercial,"kazan, Russia",10,75427,9,80,Slab,Concrete,Siding,Metal,central system electric,Braided_Pipe,949,True,2390.97,125700
859,Projet New building,Industrial,"kazan, Russia",10,11839,1,63,Slab,Concrete,Stucco,Shingles,central system electric,ABS_Pipe,438,False,1573.37,86200
860,Projet New building,Industrial,"Ekaterinburg, Russia",1,93025,9,28,Slab,Wood,Siding,Tiles,central system gaz,PEX_Pipe,840,True,148.07,66000
861,Projet Renovation,Residential,"Tambov, Russia",6,78971,2,70,Crawlspace,Concrete,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,273,False,502.14,96200
862,Projet Renovation,Residential,"Ekaterinburg, Russia",7,80462,1,12,Crawlspace,Wood,Brick,Metal,central system gaz,Braided_Pipe,497,False,534.32,37500
863,Projet New building,Commercial,"Saint-peterburg, Russia",10,85039,4,31,Basement,Wood,Brick,Tiles,central system gaz,PVC_Pipe,193,True,2250.68,63500
864,Projet Renovation,Commercial,"kazan, Russia",1,9591,7,44,Slab,Steel,Brick,Tiles,central system electric,Flexi_Pipe,428,False,2178.47,76000
865,Projet New building,Residential,"Moscow, Russia",4,67466,6,14,Slab,Wood,Brick,Tiles,central system gaz,PVC_Pipe,538,False,389.57,44000
866,Projet Renovation,Residential,"kazan, Russia",8,26034,10,45,Basement,Steel,Stucco,Metal,central system gaz,ABS_Pipe,366,False,2263.93,94000
